Symbol,Type,Entry Time,Entry Price,Exit Time,Exit Price,PnL,Cumulative PnL,Exit Reason
NIFTY 50,Short,2015-03-18 09:15:00,8712.05,2015-03-18 15:15:00,8685.7,26.35,400.45,EOD SquareOff
NIFTY 50,Short,2015-03-19 14:25:00,8705.25,2015-03-19 15:15:00,8632.7,72.55,473.00,EOD SquareOff
NIFTY 50,Long,2015-03-23 09:20:00,8600.8,2015-03-23 09:30:00,8585.4,-15.4,457.60,StopLoss
NIFTY 50,Long,2015-03-24 09:20:00,8560.55,2015-03-24 15:00:00,8543.05,-17.50,440.10,StopLoss
NIFTY 50,Short,2015-03-25 09:15:00,8565.4,2015-03-25 15:15:00,8532.4,33.0,473.10,EOD SquareOff
NIFTY 50,Short,2015-03-27 09:15:00,8375.5,2015-03-27 12:45:00,8275.5,100.0,573.10,TakeProfit
NIFTY 50,Short,2015-03-31 14:25:00,8477.05,2015-03-31 15:05:00,8499.05,-22.00,551.10,StopLoss
NIFTY 50,Short,2015-04-01 09:15:00,8478.5,2015-04-01 09:30:00,8490.8,-12.3,538.80,StopLoss
NIFTY 50,Long,2015-04-07 10:55:00,8655.35,2015-04-07 11:00:00,8639.65,-15.70,523.10,StopLoss
NIFTY 50,Short,2015-04-09 09:45:00,8705.15,2015-04-09 10:30:00,8729.0,-23.85,499.25,StopLoss
NIFTY 50,Short,2015-04-10 09:15:00,8763.1,2015-04-10 09:45:00,8778.0,-14.9,484.35,StopLoss
NIFTY 50,Short,2015-04-13 10:10:00,8768.05,2015-04-13 10:30:00,8775.7,-7.65,476.70,StopLoss
NIFTY 50,Short,2015-04-15 09:15:00,8823.3,2015-04-15 15:15:00,8723.3,100.0,576.70,TakeProfit
NIFTY 50,Short,2015-04-16 09:15:00,8741.5,2015-04-16 15:15:00,8707.35,34.15,610.85,EOD SquareOff
NIFTY 50,Short,2015-04-17 09:15:00,8693.7,2015-04-17 09:20:00,8698.35,-4.65,606.20,StopLoss
NIFTY 50,Short,2015-04-20 09:15:00,8576.05,2015-04-20 14:25:00,8476.05,100.00,706.20,TakeProfit
NIFTY 50,Long,2015-04-22 09:15:00,8414.8,2015-04-22 10:15:00,8381.9,-32.9,673.30,StopLoss
NIFTY 50,Short,2015-04-23 10:50:00,8407.6,2015-04-23 14:25:00,8438.1,-30.5,642.80,StopLoss
NIFTY 50,Short,2015-04-24 09:15:00,8374.3,2015-04-24 15:05:00,8274.3,100.0,742.80,TakeProfit
NIFTY 50,Short,2015-04-27 09:15:00,8303.3,2015-04-27 15:15:00,8211.75,91.55,834.35,EOD SquareOff
NIFTY 50,Long,2015-04-28 09:20:00,8216.9,2015-04-28 12:00:00,8204.6,-12.3,822.05,StopLoss
NIFTY 50,Short,2015-04-29 09:15:00,8264.45,2015-04-29 09:30:00,8276.05,-11.60,810.45,StopLoss
NIFTY 50,Short,2015-05-05 09:15:00,8319.6,2015-05-05 10:25:00,8341.65,-22.05,788.40,StopLoss
NIFTY 50,Short,2015-05-06 09:15:00,8306.25,2015-05-06 09:45:00,8206.25,100.00,888.40,TakeProfit
NIFTY 50,Short,2015-05-12 09:15:00,8254.35,2015-05-12 12:10:00,8154.35,100.00,988.40,TakeProfit
NIFTY 50,Long,2015-05-13 09:15:00,8223.8,2015-05-13 10:55:00,8157.8,-66.0,922.40,StopLoss
NIFTY 50,Short,2015-05-14 09:15:00,8148.1,2015-05-14 15:10:00,8232.45,-84.35,838.05,StopLoss
NIFTY 50,Short,2015-05-19 09:15:00,8355.75,2015-05-19 09:20:00,8364.05,-8.30,829.75,StopLoss
NIFTY 50,Short,2015-05-21 09:15:00,8429.95,2015-05-21 09:20:00,8436.7,-6.75,823.00,StopLoss
NIFTY 50,Short,2015-05-28 10:55:00,8326.9,2015-05-28 15:15:00,8314.3,12.6,835.60,EOD SquareOff
NIFTY 50,Short,2015-05-29 09:15:00,8322.35,2015-05-29 09:20:00,8327.1,-4.75,830.85,StopLoss
NIFTY 50,Long,2015-06-01 09:15:00,8442.75,2015-06-01 15:15:00,8433.3,-9.45,821.40,EOD SquareOff
NIFTY 50,Short,2015-06-02 09:15:00,8426.2,2015-06-02 11:30:00,8326.2,100.0,921.40,TakeProfit
NIFTY 50,Short,2015-06-04 09:15:00,8135.2,2015-06-04 15:15:00,8134.2,1.0,922.40,EOD SquareOff
NIFTY 50,Short,2015-06-05 09:15:00,8110.95,2015-06-05 09:20:00,8121.85,-10.90,911.50,StopLoss
NIFTY 50,Short,2015-06-08 09:15:00,8108.9,2015-06-08 15:15:00,8046.0,62.9,974.40,EOD SquareOff
NIFTY 50,Long,2015-06-09 09:40:00,8048.9,2015-06-09 09:45:00,8046.75,-2.15,972.25,StopLoss
NIFTY 50,Long,2015-06-10 09:15:00,8077.65,2015-06-10 15:15:00,8121.25,43.60,1015.85,EOD SquareOff
NIFTY 50,Short,2015-06-11 10:15:00,8106.55,2015-06-11 13:55:00,8006.55,100.00,1115.85,TakeProfit
NIFTY 50,Short,2015-06-15 09:15:00,7971.9,2015-06-15 09:30:00,7987.1,-15.2,1100.65,StopLoss
NIFTY 50,Short,2015-06-16 09:15:00,7998.05,2015-06-16 14:30:00,8009.4,-11.35,1089.30,StopLoss
NIFTY 50,Short,2015-06-23 09:15:00,8338.85,2015-06-23 09:40:00,8383.4,-44.55,1044.75,StopLoss
NIFTY 50,Short,2015-06-24 09:15:00,8389.25,2015-06-24 09:45:00,8399.7,-10.45,1034.30,StopLoss
NIFTY 50,Long,2015-06-25 09:15:00,8349.1,2015-06-25 15:15:00,8405.3,56.2,1090.50,EOD SquareOff
NIFTY 50,Long,2015-06-26 09:15:00,8398.25,2015-06-26 09:20:00,8390.65,-7.60,1082.90,StopLoss
NIFTY 50,Long,2015-06-30 09:35:00,8312.8,2015-06-30 15:15:00,8370.75,57.95,1140.85,EOD SquareOff
NIFTY 50,Short,2015-07-02 09:15:00,8458.55,2015-07-02 11:35:00,8477.1,-18.55,1122.30,StopLoss
NIFTY 50,Long,2015-07-03 09:15:00,8446.05,2015-07-03 15:15:00,8490.25,44.20,1166.50,EOD SquareOff
NIFTY 50,Long,2015-07-06 12:50:00,8459.75,2015-07-06 15:15:00,8518.9,59.15,1225.65,EOD SquareOff
NIFTY 50,Short,2015-07-07 14:25:00,8502.6,2015-07-07 14:45:00,8518.8,-16.2,1209.45,StopLoss
NIFTY 50,Long,2015-07-09 09:15:00,8389.0,2015-07-09 09:25:00,8364.85,-24.15,1185.30,StopLoss
NIFTY 50,Short,2015-07-10 09:15:00,8363.8,2015-07-10 09:20:00,8375.6,-11.8,1173.50,StopLoss
NIFTY 50,Short,2015-07-14 09:15:00,8449.0,2015-07-14 14:00:00,8470.6,-21.6,1151.90,StopLoss
NIFTY 50,Short,2015-07-17 09:50:00,8601.0,2015-07-17 10:00:00,8607.45,-6.45,1145.45,StopLoss
NIFTY 50,Short,2015-07-20 09:15:00,8589.8,2015-07-20 15:15:00,8598.9,-9.1,1136.35,EOD SquareOff
NIFTY 50,Long,2015-07-21 09:15:00,8625.4,2015-07-21 09:20:00,8596.1,-29.3,1107.05,StopLoss
NIFTY 50,Long,2015-07-22 09:55:00,8553.45,2015-07-22 15:15:00,8638.65,85.20,1192.25,EOD SquareOff
NIFTY 50,Short,2015-07-23 11:30:00,8604.05,2015-07-23 12:10:00,8615.85,-11.80,1180.45,StopLoss
NIFTY 50,Short,2015-07-28 09:15:00,8370.35,2015-07-28 10:20:00,8391.6,-21.25,1159.20,StopLoss
NIFTY 50,Short,2015-07-29 09:15:00,8349.35,2015-07-29 13:05:00,8374.2,-24.85,1134.35,StopLoss
NIFTY 50,Long,2015-08-03 09:15:00,8544.85,2015-08-03 15:15:00,8541.75,-3.10,1131.25,EOD SquareOff
NIFTY 50,Short,2015-08-04 09:15:00,8537.0,2015-08-04 15:15:00,8522.4,14.6,1145.85,EOD SquareOff
NIFTY 50,Short,2015-08-06 09:15:00,8568.55,2015-08-06 13:15:00,8589.4,-20.85,1125.00,StopLoss
NIFTY 50,Short,2015-08-07 09:15:00,8571.8,2015-08-07 09:20:00,8588.65,-16.85,1108.15,StopLoss
NIFTY 50,Long,2015-08-10 09:15:00,8578.1,2015-08-10 15:05:00,8564.85,-13.25,1094.90,StopLoss
NIFTY 50,Short,2015-08-11 09:15:00,8517.45,2015-08-11 15:15:00,8461.3,56.15,1151.05,EOD SquareOff
NIFTY 50,Long,2015-08-13 09:15:00,8423.0,2015-08-13 12:10:00,8371.95,-51.05,1100.00,StopLoss
NIFTY 50,Short,2015-08-14 09:20:00,8387.8,2015-08-14 09:25:00,8393.2,-5.4,1094.60,StopLoss
NIFTY 50,Short,2015-08-17 09:20:00,8460.95,2015-08-17 15:15:00,8478.1,-17.15,1077.45,EOD SquareOff
NIFTY 50,Short,2015-08-18 11:55:00,8478.25,2015-08-18 14:40:00,8486.7,-8.45,1069.00,StopLoss
NIFTY 50,Long,2015-08-19 10:20:00,8466.95,2015-08-19 15:15:00,8489.15,22.20,1091.20,EOD SquareOff
NIFTY 50,Short,2015-08-20 09:15:00,8476.15,2015-08-20 09:20:00,8478.8,-2.65,1088.55,StopLoss
NIFTY 50,Short,2015-08-25 09:15:00,7894.75,2015-08-25 10:50:00,7794.75,100.00,1188.55,TakeProfit
NIFTY 50,Short,2015-08-26 09:15:00,7811.05,2015-08-26 09:35:00,7865.25,-54.20,1134.35,StopLoss
NIFTY 50,Short,2015-08-31 09:15:00,7979.95,2015-08-31 11:00:00,8006.7,-26.75,1107.60,StopLoss
NIFTY 50,Short,2015-09-02 09:15:00,7823.35,2015-09-02 14:55:00,7723.35,100.00,1207.60,TakeProfit
NIFTY 50,Short,2015-09-03 09:15:00,7773.7,2015-09-03 09:30:00,7780.45,-6.75,1200.85,StopLoss
NIFTY 50,Short,2015-09-04 09:15:00,7765.5,2015-09-04 09:40:00,7665.5,100.0,1300.85,TakeProfit
NIFTY 50,Short,2015-09-07 09:15:00,7672.65,2015-09-07 09:20:00,7691.35,-18.70,1282.15,StopLoss
NIFTY 50,Short,2015-09-08 09:15:00,7574.75,2015-09-08 09:20:00,7594.75,-20.00,1262.15,StopLoss
NIFTY 50,Long,2015-09-11 12:35:00,7806.0,2015-09-11 12:50:00,7795.65,-10.35,1251.80,StopLoss
NIFTY 50,Short,2015-09-14 09:15:00,7786.7,2015-09-14 10:20:00,7811.1,-24.4,1227.40,StopLoss
NIFTY 50,Short,2015-09-15 09:15:00,7862.85,2015-09-15 09:20:00,7867.85,-5.00,1222.40,StopLoss
NIFTY 50,Short,2015-09-22 12:45:00,7970.9,2015-09-22 12:50:00,7982.55,-11.65,1210.75,StopLoss
NIFTY 50,Long,2015-09-23 12:30:00,7829.65,2015-09-23 12:40:00,7807.7,-21.95,1188.80,StopLoss
NIFTY 50,Long,2015-09-24 09:15:00,7835.75,2015-09-24 09:45:00,7819.45,-16.30,1172.50,StopLoss
NIFTY 50,Short,2015-09-28 09:15:00,7885.6,2015-09-28 15:15:00,7795.95,89.65,1262.15,EOD SquareOff
NIFTY 50,Long,2015-09-29 11:00:00,7778.7,2015-09-29 13:40:00,7878.7,100.0,1362.15,TakeProfit
NIFTY 50,Short,2015-10-01 10:55:00,7936.6,2015-10-01 11:05:00,7950.1,-13.5,1348.65,StopLoss
NIFTY 50,Short,2015-10-06 12:15:00,8105.65,2015-10-06 12:55:00,8119.1,-13.45,1335.20,StopLoss
NIFTY 50,Short,2015-10-07 09:15:00,8137.1,2015-10-07 09:20:00,8149.9,-12.8,1322.40,StopLoss
NIFTY 50,Short,2015-10-08 09:15:00,8166.25,2015-10-08 15:15:00,8133.45,32.80,1355.20,EOD SquareOff
NIFTY 50,Short,2015-10-09 13:15:00,8147.95,2015-10-09 13:25:00,8156.85,-8.90,1346.30,StopLoss
NIFTY 50,Short,2015-10-12 09:25:00,8177.4,2015-10-12 09:45:00,8204.45,-27.05,1319.25,StopLoss
NIFTY 50,Long,2015-10-14 09:15:00,8109.3,2015-10-14 15:15:00,8107.45,-1.85,1317.40,EOD SquareOff
NIFTY 50,Short,2015-10-16 09:15:00,8173.85,2015-10-16 14:15:00,8195.95,-22.10,1295.30,StopLoss
NIFTY 50,Short,2015-10-20 09:15:00,8268.3,2015-10-20 10:10:00,8281.3,-13.0,1282.30,StopLoss
NIFTY 50,Long,2015-10-21 09:15:00,8271.9,2015-10-21 12:05:00,8256.85,-15.05,1267.25,StopLoss
NIFTY 50,Short,2015-10-26 09:50:00,8297.0,2015-10-26 15:15:00,8263.4,33.6,1300.85,EOD SquareOff
NIFTY 50,Short,2015-10-29 09:15:00,8157.75,2015-10-29 15:15:00,8107.8,49.95,1350.80,EOD SquareOff
NIFTY 50,Long,2015-10-30 10:20:00,8127.85,2015-10-30 12:45:00,8117.85,-10.00,1340.80,StopLoss
NIFTY 50,Short,2015-11-03 13:30:00,8032.35,2015-11-03 14:00:00,8059.15,-26.80,1314.00,StopLoss
NIFTY 50,Short,2015-11-04 13:50:00,8063.85,2015-11-04 14:20:00,8077.8,-13.95,1300.05,StopLoss
NIFTY 50,Long,2015-11-06 09:15:00,7991.95,2015-11-06 09:40:00,7953.95,-38.00,1262.05,StopLoss
NIFTY 50,Long,2015-11-10 09:15:00,7884.05,2015-11-10 09:20:00,7871.0,-13.05,1249.00,StopLoss
NIFTY 50,Long,2015-11-16 10:50:00,7753.3,2015-11-16 15:15:00,7802.9,49.6,1298.60,EOD SquareOff
NIFTY 50,Short,2015-11-17 12:40:00,7797.05,2015-11-17 13:05:00,7806.35,-9.30,1289.30,StopLoss
NIFTY 50,Long,2015-11-18 09:15:00,7829.7,2015-11-18 12:20:00,7813.65,-16.05,1273.25,StopLoss
NIFTY 50,Short,2015-11-19 09:15:00,7775.55,2015-11-19 10:15:00,7790.1,-14.55,1258.70,StopLoss
NIFTY 50,Short,2015-11-20 09:15:00,7832.4,2015-11-20 09:20:00,7841.9,-9.5,1249.20,StopLoss
NIFTY 50,Short,2015-11-23 09:15:00,7859.75,2015-11-23 09:20:00,7871.15,-11.40,1237.80,StopLoss
NIFTY 50,Long,2015-11-24 09:35:00,7846.9,2015-11-24 10:55:00,7842.95,-3.95,1233.85,StopLoss
NIFTY 50,Long,2015-11-26 09:15:00,7849.0,2015-11-26 15:15:00,7883.8,34.8,1268.65,EOD SquareOff
NIFTY 50,Short,2015-11-27 09:35:00,7881.0,2015-11-27 09:40:00,7886.05,-5.05,1263.60,StopLoss
NIFTY 50,Long,2015-11-30 09:15:00,7943.9,2015-11-30 10:20:00,7927.65,-16.25,1247.35,StopLoss
NIFTY 50,Short,2015-12-01 11:15:00,7944.65,2015-12-01 11:30:00,7957.75,-13.10,1234.25,StopLoss
NIFTY 50,Short,2015-12-02 09:50:00,7952.15,2015-12-02 10:10:00,7958.0,-5.85,1228.40,StopLoss
NIFTY 50,Short,2015-12-07 09:45:00,7798.8,2015-12-07 15:15:00,7764.15,34.65,1263.05,EOD SquareOff
NIFTY 50,Long,2015-12-10 09:15:00,7643.5,2015-12-10 09:20:00,7641.95,-1.55,1261.50,StopLoss
NIFTY 50,Short,2015-12-11 09:15:00,7677.65,2015-12-11 14:30:00,7577.65,100.00,1361.50,TakeProfit
NIFTY 50,Long,2015-12-14 10:15:00,7638.1,2015-12-14 14:25:00,7611.25,-26.85,1334.65,StopLoss
NIFTY 50,Short,2015-12-15 09:25:00,7640.8,2015-12-15 12:05:00,7656.75,-15.95,1318.70,StopLoss
NIFTY 50,Short,2015-12-17 11:05:00,7739.5,2015-12-17 11:35:00,7753.3,-13.8,1304.90,StopLoss
NIFTY 50,Short,2015-12-18 09:15:00,7816.65,2015-12-18 09:20:00,7828.9,-12.25,1292.65,StopLoss
NIFTY 50,Long,2015-12-21 09:55:00,7773.4,2015-12-21 15:15:00,7835.8,62.4,1355.05,EOD SquareOff
NIFTY 50,Short,2015-12-22 09:25:00,7809.55,2015-12-22 09:55:00,7820.25,-10.70,1344.35,StopLoss
NIFTY 50,Short,2015-12-24 09:45:00,7854.65,2015-12-24 09:55:00,7861.65,-7.00,1337.35,StopLoss
NIFTY 50,Short,2015-12-29 12:25:00,7909.4,2015-12-29 13:25:00,7912.95,-3.55,1333.80,StopLoss
NIFTY 50,Long,2015-12-30 09:55:00,7928.1,2015-12-30 13:35:00,7924.45,-3.65,1330.15,StopLoss
NIFTY 50,Long,2015-12-31 09:15:00,7900.0,2015-12-31 09:20:00,7897.65,-2.35,1327.80,StopLoss
NIFTY 50,Short,2016-01-01 09:15:00,7925.05,2016-01-01 10:15:00,7939.25,-14.20,1313.60,StopLoss
NIFTY 50,Short,2016-01-05 09:15:00,7823.9,2016-01-05 15:15:00,7785.35,38.55,1352.15,EOD SquareOff
NIFTY 50,Short,2016-01-06 09:15:00,7780.55,2016-01-06 10:25:00,7788.05,-7.50,1344.65,StopLoss
NIFTY 50,Long,2016-01-08 09:15:00,7624.6,2016-01-08 09:25:00,7611.65,-12.95,1331.70,StopLoss
NIFTY 50,Short,2016-01-12 09:25:00,7570.8,2016-01-12 15:15:00,7511.85,58.95,1390.65,EOD SquareOff
NIFTY 50,Short,2016-01-13 11:00:00,7539.85,2016-01-13 12:50:00,7439.85,100.00,1490.65,TakeProfit
NIFTY 50,Long,2016-01-14 10:50:00,7508.75,2016-01-14 15:15:00,7540.0,31.25,1521.90,EOD SquareOff
NIFTY 50,Short,2016-01-15 09:15:00,7550.55,2016-01-15 14:45:00,7450.55,100.00,1621.90,TakeProfit
NIFTY 50,Long,2016-01-18 09:15:00,7434.15,2016-01-18 09:20:00,7420.55,-13.60,1608.30,StopLoss
NIFTY 50,Long,2016-01-19 09:15:00,7387.3,2016-01-19 09:20:00,7375.75,-11.55,1596.75,StopLoss
NIFTY 50,Short,2016-01-20 09:15:00,7318.65,2016-01-20 15:15:00,7313.05,5.60,1602.35,EOD SquareOff
NIFTY 50,Short,2016-01-21 09:45:00,7333.35,2016-01-21 15:15:00,7270.45,62.90,1665.25,EOD SquareOff
NIFTY 50,Short,2016-01-27 09:15:00,7438.65,2016-01-27 12:35:00,7475.85,-37.20,1628.05,StopLoss
NIFTY 50,Long,2016-01-28 09:15:00,7441.3,2016-01-28 15:15:00,7420.2,-21.1,1606.95,EOD SquareOff
NIFTY 50,Long,2016-01-29 09:15:00,7469.45,2016-01-29 15:15:00,7569.45,100.00,1706.95,TakeProfit
NIFTY 50,Short,2016-02-02 09:15:00,7561.0,2016-02-02 09:20:00,7566.95,-5.95,1701.00,StopLoss
NIFTY 50,Long,2016-02-04 10:35:00,7393.25,2016-02-04 14:40:00,7382.6,-10.65,1690.35,StopLoss
NIFTY 50,Long,2016-02-05 09:15:00,7421.1,2016-02-05 09:20:00,7410.5,-10.6,1679.75,StopLoss
NIFTY 50,Long,2016-02-08 09:15:00,7491.5,2016-02-08 09:45:00,7473.8,-17.7,1662.05,StopLoss
NIFTY 50,Short,2016-02-12 09:15:00,7006.85,2016-02-12 12:15:00,6906.85,100.00,1762.05,TakeProfit
NIFTY 50,Short,2016-02-16 09:30:00,7144.55,2016-02-16 10:55:00,7161.05,-16.50,1745.55,StopLoss
NIFTY 50,Long,2016-02-17 14:25:00,7063.6,2016-02-17 15:15:00,7110.7,47.1,1792.65,EOD SquareOff
NIFTY 50,Long,2016-02-19 09:20:00,7167.6,2016-02-19 13:30:00,7158.55,-9.05,1783.60,StopLoss
NIFTY 50,Short,2016-02-23 09:15:00,7211.6,2016-02-23 13:40:00,7111.6,100.0,1883.60,TakeProfit
NIFTY 50,Short,2016-02-25 09:15:00,7022.8,2016-02-25 15:15:00,6973.7,49.1,1932.70,EOD SquareOff
NIFTY 50,Long,2016-02-26 10:00:00,7006.65,2016-02-26 10:05:00,6993.8,-12.85,1919.85,StopLoss
NIFTY 50,Short,2016-02-29 09:15:00,7020.0,2016-02-29 11:05:00,7052.1,-32.1,1887.75,StopLoss
NIFTY 50,Short,2016-03-04 09:20:00,7457.0,2016-03-04 10:25:00,7477.0,-20.0,1867.75,StopLoss
NIFTY 50,Short,2016-03-08 09:15:00,7485.85,2016-03-08 09:30:00,7505.25,-19.40,1848.35,StopLoss
NIFTY 50,Long,2016-03-09 12:30:00,7479.9,2016-03-09 12:55:00,7470.15,-9.75,1838.60,StopLoss
NIFTY 50,Short,2016-03-10 09:20:00,7520.8,2016-03-10 09:25:00,7526.8,-6.0,1832.60,StopLoss
NIFTY 50,Long,2016-03-11 09:15:00,7495.35,2016-03-11 09:20:00,7483.6,-11.75,1820.85,StopLoss
NIFTY 50,Short,2016-03-15 09:15:00,7514.8,2016-03-15 15:15:00,7463.3,51.5,1872.35,EOD SquareOff
NIFTY 50,Long,2016-03-16 14:30:00,7482.9,2016-03-16 15:15:00,7503.2,20.3,1892.65,EOD SquareOff
NIFTY 50,Short,2016-03-18 09:15:00,7525.1,2016-03-18 09:30:00,7542.4,-17.3,1875.35,StopLoss
NIFTY 50,Short,2016-03-22 09:15:00,7690.95,2016-03-22 15:05:00,7710.75,-19.80,1855.55,StopLoss
NIFTY 50,Short,2016-03-23 09:15:00,7694.6,2016-03-23 15:00:00,7712.4,-17.8,1837.75,StopLoss
NIFTY 50,Short,2016-03-28 09:45:00,7697.9,2016-03-28 14:45:00,7597.9,100.0,1937.75,TakeProfit
NIFTY 50,Long,2016-03-29 09:45:00,7642.75,2016-03-29 09:50:00,7637.6,-5.15,1932.60,StopLoss
NIFTY 50,Short,2016-03-31 14:35:00,7714.25,2016-03-31 15:00:00,7735.9,-21.65,1910.95,StopLoss
NIFTY 50,Short,2016-04-01 09:55:00,7731.9,2016-04-01 15:15:00,7716.1,15.8,1926.75,EOD SquareOff
NIFTY 50,Short,2016-04-04 12:35:00,7710.45,2016-04-04 12:55:00,7721.5,-11.05,1915.70,StopLoss
NIFTY 50,Short,2016-04-05 09:15:00,7725.9,2016-04-05 13:55:00,7625.9,100.0,2015.70,TakeProfit
NIFTY 50,Short,2016-04-06 09:15:00,7626.05,2016-04-06 15:15:00,7612.15,13.90,2029.60,EOD SquareOff
NIFTY 50,Short,2016-04-07 09:15:00,7592.4,2016-04-07 15:15:00,7543.85,48.55,2078.15,EOD SquareOff
NIFTY 50,Long,2016-04-08 10:00:00,7555.4,2016-04-08 10:10:00,7547.75,-7.65,2070.50,StopLoss
NIFTY 50,Short,2016-04-11 09:50:00,7548.0,2016-04-11 10:45:00,7561.4,-13.4,2057.10,StopLoss
NIFTY 50,Short,2016-04-20 10:45:00,7905.7,2016-04-20 10:50:00,7906.1,-0.4,2056.70,StopLoss
NIFTY 50,Short,2016-04-21 14:40:00,7909.4,2016-04-21 15:15:00,7917.95,-8.55,2048.15,EOD SquareOff
NIFTY 50,Long,2016-04-22 10:05:00,7906.0,2016-04-22 10:20:00,7899.95,-6.05,2042.10,StopLoss
NIFTY 50,Long,2016-04-25 09:15:00,7895.9,2016-04-25 09:20:00,7894.8,-1.1,2041.00,StopLoss
NIFTY 50,Long,2016-04-26 11:45:00,7867.25,2016-04-26 11:50:00,7864.55,-2.70,2038.30,StopLoss
NIFTY 50,Long,2016-04-28 09:15:00,7973.3,2016-04-28 10:50:00,7960.2,-13.1,2025.20,StopLoss
NIFTY 50,Long,2016-04-29 09:45:00,7887.3,2016-04-29 10:05:00,7863.4,-23.9,2001.30,StopLoss
NIFTY 50,Short,2016-05-03 12:40:00,7811.25,2016-05-03 15:15:00,7750.25,61.00,2062.30,EOD SquareOff
NIFTY 50,Short,2016-05-05 09:20:00,7727.35,2016-05-05 09:25:00,7729.2,-1.85,2060.45,StopLoss
NIFTY 50,Short,2016-05-10 09:35:00,7853.4,2016-05-10 09:50:00,7854.65,-1.25,2059.20,StopLoss
NIFTY 50,Long,2016-05-11 09:55:00,7867.65,2016-05-11 10:00:00,7858.15,-9.50,2049.70,StopLoss
NIFTY 50,Short,2016-05-16 09:15:00,7802.55,2016-05-16 14:30:00,7844.85,-42.30,2007.40,StopLoss
NIFTY 50,Short,2016-05-19 09:15:00,7841.5,2016-05-19 15:15:00,7784.55,56.95,2064.35,EOD SquareOff
NIFTY 50,Long,2016-05-20 09:15:00,7806.35,2016-05-20 09:25:00,7781.1,-25.25,2039.10,StopLoss
NIFTY 50,Short,2016-05-23 09:30:00,7771.35,2016-05-23 13:45:00,7785.65,-14.30,2024.80,StopLoss
NIFTY 50,Long,2016-05-24 09:45:00,7741.35,2016-05-24 10:05:00,7732.15,-9.20,2015.60,StopLoss
NIFTY 50,Short,2016-05-31 09:40:00,8179.3,2016-05-31 15:15:00,8163.25,16.05,2031.65,EOD SquareOff
NIFTY 50,Long,2016-06-02 09:30:00,8183.5,2016-06-02 09:35:00,8176.15,-7.35,2024.30,StopLoss
NIFTY 50,Short,2016-06-06 09:15:00,8226.6,2016-06-06 09:20:00,8229.45,-2.85,2021.45,StopLoss
NIFTY 50,Short,2016-06-08 10:40:00,8265.05,2016-06-08 10:50:00,8270.05,-5.00,2016.45,StopLoss
NIFTY 50,Short,2016-06-09 09:15:00,8250.8,2016-06-09 15:15:00,8206.95,43.85,2060.30,EOD SquareOff
NIFTY 50,Long,2016-06-10 10:35:00,8211.25,2016-06-10 12:55:00,8204.15,-7.10,2053.20,StopLoss
NIFTY 50,Short,2016-06-14 09:30:00,8099.65,2016-06-14 15:15:00,8111.95,-12.30,2040.90,EOD SquareOff
NIFTY 50,Short,2016-06-16 09:15:00,8159.5,2016-06-16 15:15:00,8141.9,17.6,2058.50,EOD SquareOff
NIFTY 50,Long,2016-06-20 09:30:00,8167.45,2016-06-20 15:15:00,8236.45,69.00,2127.50,EOD SquareOff
NIFTY 50,Short,2016-06-21 09:30:00,8211.25,2016-06-21 09:40:00,8222.8,-11.55,2115.95,StopLoss
NIFTY 50,Long,2016-06-22 09:15:00,8223.8,2016-06-22 12:50:00,8208.4,-15.4,2100.55,StopLoss
NIFTY 50,Short,2016-06-23 09:20:00,8195.2,2016-06-23 12:35:00,8209.1,-13.9,2086.65,StopLoss
NIFTY 50,Long,2016-06-27 09:15:00,8077.2,2016-06-27 15:15:00,8096.8,19.6,2106.25,EOD SquareOff
NIFTY 50,Short,2016-07-05 09:15:00,8355.45,2016-07-05 15:15:00,8335.55,19.90,2126.15,EOD SquareOff
NIFTY 50,Short,2016-07-07 09:15:00,8325.45,2016-07-07 09:55:00,8343.35,-17.90,2108.25,StopLoss
NIFTY 50,Short,2016-07-08 09:15:00,8334.9,2016-07-08 15:15:00,8323.4,11.5,2119.75,EOD SquareOff
NIFTY 50,Short,2016-07-13 10:50:00,8508.5,2016-07-13 13:20:00,8517.35,-8.85,2110.90,StopLoss
NIFTY 50,Short,2016-07-14 09:15:00,8513.0,2016-07-14 09:25:00,8517.7,-4.7,2106.20,StopLoss
NIFTY 50,Short,2016-07-15 09:35:00,8550.95,2016-07-15 09:50:00,8574.05,-23.10,2083.10,StopLoss
NIFTY 50,Short,2016-07-18 13:20:00,8562.0,2016-07-18 13:25:00,8563.0,-1.0,2082.10,StopLoss
NIFTY 50,Long,2016-07-19 09:15:00,8516.15,2016-07-19 09:20:00,8507.65,-8.50,2073.60,StopLoss
NIFTY 50,Long,2016-07-20 09:15:00,8552.7,2016-07-20 15:15:00,8563.95,11.25,2084.85,EOD SquareOff
NIFTY 50,Short,2016-07-21 09:45:00,8556.65,2016-07-21 10:00:00,8565.2,-8.55,2076.30,StopLoss
NIFTY 50,Short,2016-07-22 09:15:00,8519.2,2016-07-22 11:30:00,8522.8,-3.6,2072.70,StopLoss
NIFTY 50,Long,2016-07-25 09:15:00,8537.6,2016-07-25 15:05:00,8637.6,100.0,2172.70,TakeProfit
NIFTY 50,Long,2016-07-27 09:15:00,8629.75,2016-07-27 11:25:00,8597.2,-32.55,2140.15,StopLoss
NIFTY 50,Short,2016-07-29 09:15:00,8651.3,2016-07-29 11:25:00,8669.15,-17.85,2122.30,StopLoss
